Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.02,0.5,12,86,9.32917E-05,0.088744636,4.961251589,14.12536669,-2.61401E-05,0.00835386,0.110507414,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.02,1,12,79,-0.000311236,0.308695844,14.72462715,30.02913084,-6.01312E-05,0.018874119,0.270980829,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.04,0,12,86,0.000131109,0.06785798,3.33889258,8.220721549,-2.57519E-05,0.006975848,0.069357898,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.04,0.5,12,70,-0.000219967,0.228068332,8.958046003,14.05715028,-3.67815E-05,0.011171477,0.162552752,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.04,1,12,54,0.043557648,4.406407439,3.196315179,-39.98809275,0.001357581,0.092776598,-0.257431844,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.06,0,12,80,0.000236452,0.087796667,4.201409433,10.60192573,-2.21635E-05,0.006345771,0.088479376,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.06,0.5,12,54,0.087114721,9.601719238,21.62853034,1.303361405,0.002244292,0.228798996,-0.333220277,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro I,,EC,,0.06,1,12,39,-0.043718415,1.554476659,11.10175777,-4.509317423,-0.000819855,0.033013993,0.046537515,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.06,0,12,86,0.000190236,-0.048887708,3.440465095,26.76834414,0.000242326,0.017407755,0.257340613,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.06,0.5,12,86,5.26782E-05,-0.016480821,3.901839803,-14.92769168,0.000931268,0.002810066,0.0873904,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.06,1,12,86,5.59119E-05,-0.017394242,3.718637039,-15.38626869,0.000835604,0.002078167,0.090942797,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.04,0,12,86,0.00015995,-0.045031677,3.605522383,18.79357398,0.000100489,0.013590607,0.191651589,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.04,0.5,12,86,0.000410269,-0.105390997,7.533300045,25.60824133,0.000210459,0.019670493,0.392197787,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.04,1,12,86,9.93994E-05,-0.024589492,1.680059083,3.738114476,4.41193E-05,0.003201567,0.083786062,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.02,0,12,86,-1.49316E-05,0.070770142,3.362764625,-4.71940955,0.00035547,0.014990713,0.006173516,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.02,0.5,12,86,-0.000509206,0.101876489,-1.835924256,8.846978734,0.000293372,-0.005261953,0.023804899,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,-0.02,1,12,86,8.3748E-05,-0.029330294,2.077583664,-14.11300784,-5.70717E-05,0.005480133,-0.028075059,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0,0,12,86,0.000212852,0.012362003,2.218877337,10.8240802,-7.06118E-06,0.007098172,0.076233107,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0,0.5,12,86,-0.000871076,0.065077985,5.712999879,4.099097459,-0.000146295,0.017619543,0.079052229,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0,1,12,86,0.009461387,0.040718238,-2.95276689,71.67798411,0.001138305,-0.029528699,0.359602151,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.02,0,12,86,0.000178304,0.060462645,4.082370478,16.33710851,-3.60156E-05,0.010435832,0.122712959,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.02,0.5,12,86,5.99817E-05,0.093751441,4.926701411,12.56601618,-2.56345E-05,0.008402465,0.116280927,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.02,1,12,81,0.016929777,-0.643406812,10.9345746,64.47872637,0.000647011,-0.026125667,0.489825379,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.04,0,12,86,0.00017783,0.0712274,3.798815396,10.93830119,-2.39883E-05,0.007180082,0.098615162,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.04,0.5,12,75,0.000172123,0.349645903,13.62746999,22.40564696,-5.40157E-05,0.017427257,0.260500305,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.04,1,12,57,-0.003847085,0.269489055,-0.547765812,-14.45987496,-9.89812E-05,0.00755524,-0.059394043,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.06,0,12,83,0.000227856,0.111908008,5.0055261,10.82786183,-2.42954E-05,0.007526419,0.11256333,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.06,0.5,12,56,0.037000363,3.71256729,3.479977417,-19.1480616,0.001014908,0.08496138,-0.18839155,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,EC,,0.06,1,12,42,-0.101545149,4.076599823,20.24321682,-3.907047874,-0.001853051,0.081333085,0.063032497,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.06,0,12,86,-0.000116568,0.044084417,17.98252123,-59.80512707,0.003571644,0.042094083,0.123840122,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.06,0.5,12,86,-3.89444E-05,0.012096106,10.4588815,-38.21669886,0.001990484,0.021229444,0.122980651,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.06,1,12,86,-2.41588E-05,0.004308969,12.48674029,-49.35128952,0.002245723,0.021957202,0.187499547,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.04,0,12,86,2.85463E-05,-0.009097206,0.858593027,5.040061941,1.27475E-05,0.003347613,0.039742944,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.04,0.5,12,86,5.65603E-05,-0.016097794,1.313503383,5.368733985,2.00193E-05,0.003792002,0.062019636,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.04,1,12,86,0.000130984,-0.035155914,2.660964592,7.225752431,4.2366E-05,0.005583792,0.122711173,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.02,0,12,86,-2.0467E-05,0.212454937,5.779370137,-3.858281034,0.000907838,0.024668131,0.02202713,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.02,0.5,12,86,5.68038E-05,-0.017225858,1.498541459,5.737224102,-9.19223E-06,0.002898634,0.059977599,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,-0.02,1,12,86,8.27368E-05,-0.030547281,2.201518603,-14.72100948,-5.6866E-05,0.005447744,-0.026502287,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0,0,12,86,2.84114E-05,0.020267612,2.03133615,8.508289739,-2.50875E-05,0.007479251,0.04867741,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0,0.5,12,86,-0.00073589,0.041122305,4.525339495,3.821883286,-0.000121789,0.012929562,0.06282144,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0,1,12,86,0.001678569,0.003310802,-0.326538984,13.92382115,0.000197188,-0.005242295,0.071820781,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.02,0,12,86,0.000191232,0.069740036,4.752567217,18.92976504,-4.09891E-05,0.011823869,0.132320533,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.02,0.5,12,86,3.65384E-05,0.084874894,4.560433128,11.84107666,-2.29665E-05,0.007539088,0.103295836,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.02,1,12,82,-0.00036444,0.197003676,9.389132931,17.56773325,-3.75196E-05,0.011528663,0.17776186,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.04,0,12,86,0.000108136,0.058442229,3.035732818,8.233700608,-1.88105E-05,0.00565616,0.073209935,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.04,0.5,12,76,9.2594E-05,0.370414052,14.9028411,25.41726652,-5.70887E-05,0.018516664,0.275309516,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.04,1,12,58,0.022673258,2.609619072,14.45087125,14.24863598,0.000729431,0.055794961,0.124547352,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.06,0,12,84,0.010462902,1.002238624,9.028963607,-20.08772359,0.000280118,0.050044698,-0.092300063,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.06,0.5,12,57,0.042103733,4.498631338,7.237967237,-15.98084651,0.001132479,0.104675043,-0.203092477,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,EC,,0.06,1,12,43,-0.167936489,6.991672537,24.43484419,-4.376195917,-0.00303771,0.136989148,-0.027094453,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.06,0,12,86,0.000252024,-0.064790523,8.073407409,-26.60736089,0.002969359,-0.007273902,0.317338858,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.06,0.5,12,86,0.000372505,-0.093113846,10.30494269,-40.76469643,0.003635329,-0.013461639,0.461929935,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.06,1,12,86,0.000157805,-0.039942433,4.472030118,-19.1569546,0.001487526,-0.005328624,0.20183317,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.04,0,12,86,0.000415228,-0.107195087,7.675949391,37.91993869,0.000355076,0.030860371,0.50570613,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.04,0.5,12,86,0.000343557,-0.081029364,5.217022641,12.78368228,0.000228011,0.012323631,0.335687929,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.04,1,12,81,-0.000646078,0.079568829,-1.582328943,18.66285506,0.000459359,-0.012706568,0.163706248,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.02,0,12,86,-1.52131E-05,0.124012318,2.853007948,-1.528057239,0.000664737,0.015234011,0.017131514,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.02,0.5,12,86,5.42487E-05,-0.023702748,1.805497433,-13.87613142,-6.85403E-05,0.006679097,-0.045723896,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,-0.02,1,12,86,6.32661E-05,-0.025055492,1.8202554,-10.97656814,-5.20684E-05,0.005017918,-0.016691845,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0,0,12,86,3.67949E-05,0.015179853,1.404235413,7.337785917,-1.73503E-05,0.005378297,0.052459745,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0,0.5,12,86,0.00082758,0.025618312,0.18320518,5.218174628,0.000121349,-0.000422113,0.032186094,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0,1,12,86,0.004139228,0.099047489,-2.490355756,22.21925537,0.000542432,-0.010113201,0.085079548,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.02,0,12,86,0.000113012,0.038064867,2.328485106,8.272103136,-2.06309E-05,0.005964264,0.075036693,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.02,0.5,12,86,3.72823E-05,0.136636336,6.400357892,13.38193063,-3.12257E-05,0.010663147,0.159797723,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.02,1,12,83,-0.000355815,0.175184516,7.396587287,10.8341612,-2.82998E-05,0.008936767,0.151490755,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.04,0,12,86,0.000185837,0.080115439,3.797268952,9.020646356,-2.27145E-05,0.007008029,0.104538586,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.04,0.5,12,75,-0.000574336,0.624356965,21.36614121,23.83786756,-7.32946E-05,0.025643716,0.429948278,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.04,1,12,60,-0.028955093,1.617416585,15.56486079,-17.69937612,-0.000699702,0.043158757,0.1154885,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.06,0,12,86,0.005648109,0.567389628,6.803938004,25.08833262,0.000143005,0.025080474,0.135039297,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.06,0.5,12,59,1.144324576,-7.42307895,-37.53003175,6.578642954,0.027033859,-0.268657321,0.057068003,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,EC,,0.06,1,12,43,-0.134227954,6.317012388,7.660224599,-1.228286124,-0.002203121,0.108643988,-0.085473786,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.06,0,12,86,0.000252024,-0.064790523,8.073407409,-26.60736089,0.002969359,-0.007273902,0.317338858,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.06,0.5,12,86,0.000372505,-0.093113846,10.30494269,-40.76469643,0.003635329,-0.013461639,0.461929935,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.06,1,12,86,0.000157805,-0.039942433,4.472030118,-19.1569546,0.001487526,-0.005328624,0.20183317,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.04,0,12,86,0.000415228,-0.107195087,7.675949391,37.91993869,0.000355076,0.030860371,0.50570613,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.04,0.5,12,86,0.000343557,-0.081029364,5.217022641,12.78368228,0.000228011,0.012323631,0.335687929,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.04,1,12,81,-0.000646078,0.079568829,-1.582328943,18.66285506,0.000459359,-0.012706568,0.163706248,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.02,0,12,86,-1.52131E-05,0.124012318,2.853007948,-1.528057239,0.000664737,0.015234011,0.017131514,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.02,0.5,12,86,5.42487E-05,-0.023702748,1.805497433,-13.87613142,-6.85403E-05,0.006679097,-0.045723896,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,-0.02,1,12,86,6.32661E-05,-0.025055492,1.8202554,-10.97656814,-5.20684E-05,0.005017918,-0.016691845,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0,0,12,86,3.67949E-05,0.015179853,1.404235413,7.337785917,-1.73503E-05,0.005378297,0.052459745,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0,0.5,12,86,0.00082758,0.025618312,0.18320518,5.218174628,0.000121349,-0.000422113,0.032186094,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0,1,12,86,0.004139228,0.099047489,-2.490355756,22.21925537,0.000542432,-0.010113201,0.085079548,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.02,0,12,86,0.000113012,0.038064867,2.328485106,8.272103136,-2.06309E-05,0.005964264,0.075036693,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.02,0.5,12,86,3.72823E-05,0.136636336,6.400357892,13.38193063,-3.12257E-05,0.010663147,0.159797723,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.02,1,12,83,-0.000355815,0.175184516,7.396587287,10.8341612,-2.82998E-05,0.008936767,0.151490755,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.04,0,12,86,0.000185837,0.080115439,3.797268952,9.020646356,-2.27145E-05,0.007008029,0.104538586,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.04,0.5,12,75,-0.000574336,0.624356965,21.36614121,23.83786756,-7.32946E-05,0.025643716,0.429948278,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.04,1,12,60,-0.028955093,1.617416585,15.56486079,-17.69937612,-0.000699702,0.043158757,0.1154885,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.06,0,12,86,0.005648109,0.567389628,6.803938004,25.08833262,0.000143005,0.025080474,0.135039297,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.06,0.5,12,59,1.144324576,-7.42307895,-37.53003175,6.578642954,0.027033859,-0.268657321,0.057068003,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,EC,,0.06,1,12,43,-0.134227954,6.317012388,7.660224599,-1.228286124,-0.002203121,0.108643988,-0.085473786,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.06,0,5,70,-0.003098438,0.24260562,-1.311354446,3.120033793,0.001917398,-0.013934157,0.041701939,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.06,0.5,5,75,-0.001794873,0.147831406,-0.778782933,2.668730241,0.001434811,-0.012665619,0.047946463,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.06,1,5,80,-0.001351303,0.117417448,-0.570664951,2.418583899,0.001286468,-0.01234932,0.05061762,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.04,0,5,85,-0.005635871,0.539784719,-2.5979692,4.875510165,0.003152635,-0.017513735,0.045206936,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.04,0.5,5,85,-0.003626765,0.348753454,-1.722725159,3.236182111,0.001958501,-0.011778916,0.032155678,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.04,1,5,85,-0.004214051,0.417831069,-2.080319378,3.804454205,0.002211024,-0.013674539,0.037547671,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.02,0,5,85,-0.000621941,0.476290618,-2.067277227,3.486570775,0.002427657,-0.010316971,0.023375343,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.02,0.5,5,85,-0.003140785,0.647422937,-2.781704012,4.149078139,0.002420852,-0.008105955,0.018110211,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,-0.02,1,5,85,-0.004622763,0.852564623,-3.286688648,4.455655795,0.002605679,-0.005796049,0.015964772,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0,0,5,85,0.011860563,0.181890138,0.757759342,7.758493822,0.002071787,-0.012604888,0.109643732,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0,0.5,5,85,0.022289891,0.704665311,-2.747767544,6.414390503,0.003436219,-0.013751331,0.048000326,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0,1,5,85,0.036460243,1.613401219,-5.666781816,7.884154378,0.005008813,-0.007630761,0.022782903,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.02,0,5,85,0.007763752,0.008968516,7.534867003,4.028167966,0.00047672,0.012461625,0.134099432,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.02,0.5,5,85,0.084242193,-0.257864758,5.800615491,17.77264539,0.004394921,-0.035227126,0.274935727,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.02,1,5,80,0.410265473,-0.225280517,10.98090134,47.18202114,0.01633441,-0.109751793,0.66476599,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.04,0,5,85,0.016118131,0.112157722,13.13879774,5.107945674,0.000633198,0.021951823,0.198986451,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.04,0.5,5,75,0.047523624,-0.394881524,5.260601618,7.495958699,0.001483137,-0.013570976,0.134137924,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.04,1,5,60,0.073741258,-0.044486886,0.442376949,3.297558046,0.001814574,-0.008738323,0.037528078,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.06,0,5,85,0.020426672,0.379234101,16.86649198,4.655476629,0.000568815,0.030717425,0.221566566,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.06,0.5,5,60,0.063756161,-0.414177771,2.962804341,5.076870716,0.001501704,-0.01268313,0.077798511,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,EC,,0.06,1,5,45,0.226757584,0.419171509,-0.325966814,1.92157501,0.004023073,-0.006047095,0.023320393,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.06,0,5,75,-0.00273749,0.220590765,-1.033108223,3.219859144,0.002014861,-0.015401758,0.056730694,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.06,0.5,5,75,-0.004090551,0.336507364,-1.722285044,5.187979191,0.003289541,-0.02793098,0.099207311,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.06,1,5,80,-0.001709456,0.148215228,-0.691523094,2.558415766,0.00161921,-0.014912438,0.057875165,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.04,0,5,85,-0.005945748,0.585582211,-2.807237074,5.250096175,0.003548949,-0.020084147,0.052924738,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.04,0.5,5,85,-0.003688064,0.363424464,-1.739448117,3.177105731,0.002077682,-0.01224992,0.033752213,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.04,1,5,85,-0.004203851,0.425663653,-2.048375629,3.610915821,0.0022632,-0.013580381,0.037374757,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.02,0,5,85,-0.000348044,0.498799945,-2.168643464,3.858932219,0.002610303,-0.011515617,0.029042403,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.02,0.5,5,85,-0.003166577,0.690019168,-2.925591536,4.311041583,0.002549284,-0.008103349,0.019071596,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,-0.02,1,5,85,-0.004747901,0.88544446,-3.363601071,4.430156882,0.002617521,-0.005020181,0.01503694,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0,0,5,85,0.036098665,0.487127862,1.191857225,18.19039973,0.005941474,-0.03902274,0.282285171,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0,0.5,5,85,0.028029079,0.823454186,-3.207507315,7.020199208,0.004033334,-0.015727999,0.054199994,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0,1,5,85,0.042724457,1.804636702,-6.357460503,9.029988397,0.005517452,-0.008203576,0.029103627,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.02,0,5,85,0.016486264,-0.079700477,6.110053684,5.730416989,0.001133953,-0.001357757,0.159592494,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.02,0.5,5,85,0.11045268,-0.411025116,7.279294488,18.66131075,0.005464264,-0.045372713,0.333233364,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.02,1,5,80,0.294375721,0.38115447,2.80070969,24.36813763,0.011394688,-0.063957394,0.334918051,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.04,0,5,85,0.013479501,0.065122802,10.6170117,2.394347662,0.000502473,0.015762607,0.164826417,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.04,0.5,5,75,0.049745524,-0.310786321,3.44493433,4.894242412,0.001525251,-0.012569271,0.095606093,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.04,1,5,60,0.12254954,0.631256949,-0.84285866,1.739024575,0.00300483,-0.001734457,0.014902919,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.06,0,5,85,0.037135132,0.019453763,14.99522592,4.980583015,0.001169349,0.012522314,0.237345425,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.06,0.5,5,60,0.099637974,-0.071252282,-0.044934502,2.972758882,0.002351166,-0.010128342,0.031019508,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,EC,,0.06,1,5,45,-0.016226295,0.68327403,3.536677169,-2.068072713,-0.000277199,0.012647686,0.015571635,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,0,5,70,-0.003146596,0.246828432,-1.320620254,2.928206026,0.00199675,-0.014263187,0.040541753,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,0.5,5,75,-0.002189205,0.178954894,-0.91828025,2.73286593,0.001721886,-0.014500316,0.05111342,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.06,1,5,80,-0.001638154,0.14217075,-0.646999699,2.531719884,0.001571747,-0.01458041,0.05775969,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,0,5,85,-0.005867898,0.572371281,-2.762800965,5.122101485,0.003432364,-0.019367666,0.05006279,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,0.5,5,85,-0.003691457,0.361162356,-1.739859746,3.196608972,0.002062806,-0.012245208,0.033625662,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,EC,,-0.04,1,5,85,-0.004230639,0.424815465,-2.037208788,3.641368515,0.002270432,-0.013699872,0.038188357,0,0
