Category,Fuel,Segment,Euro Standard,Technology,Pollutant,Mode,Road Slope,Load,Min Speed [km/h],Max Speed [km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Reduction Factor [%],Bio Reduction Factor [%]
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.06,1,12,86,-0.000222492,0.017544219,3.134254585,-1.611798852,0.001145296,0.004727846,0.201208998,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.04,0,12,86,3.62533E-05,-0.010896539,0.950854943,5.255314581,2.5E-05,0.004773062,0.061242204,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.04,0.5,12,86,-0.000896589,0.052351086,4.477059693,-1.801175864,0.000572704,0.024653742,0.096865616,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.04,1,12,86,-0.00077836,0.04259982,4.100344464,-2.260577064,0.000515205,0.017278943,0.140426064,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.02,0,12,86,6.30557E-06,0.230734536,11.39297836,-7.969165912,0.001232346,0.064241936,0.064476467,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.02,0.5,12,86,-0.001428242,0.10654579,8.291513445,15.4314393,0.000303008,0.034286577,0.300626738,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,-0.02,1,12,86,4.97855E-05,-0.019403144,1.408685758,-8.995328127,-4.85139E-05,0.004673323,-0.019995307,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0,0,12,86,5.08525E-05,0.033412422,3.039138403,14.70029452,-3.95761E-05,0.012665295,0.126141925,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0,0.5,12,86,-0.000240958,0.03537441,3.892090511,13.72543671,-5.63096E-05,0.010881697,0.144422784,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0,1,12,86,0.000764426,0.294604917,8.699858314,16.50515531,0.000272061,0.026627173,0.227584006,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.02,0,12,86,0.00042183,0.111229802,4.249557219,50.67660316,2.94544E-05,0.010505891,0.327766059,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.02,0.5,12,86,-0.000129559,0.076811837,4.017168343,8.605957043,-2.44003E-05,0.007689145,0.115931281,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.02,1,12,81,-0.000498342,0.104880761,5.559347508,9.751833604,-3.75913E-05,0.008035556,0.13591097,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.04,0,12,86,0.004026472,0.721685925,8.225141806,1.821381867,0.000218064,0.049970334,0.036991691,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.04,0.5,12,75,0.004319722,0.600129832,-1.104201359,-21.03137061,0.000241425,0.022127235,-0.160844855,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.04,1,12,57,0.01205251,-0.211544184,0.059205763,10.60444752,0.00040718,-0.009620322,0.059990263,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.06,0,12,83,0.007301983,1.083107071,3.128776937,-7.778072473,0.000411901,0.049747477,-0.131928108,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.06,0.5,12,56,0.00526467,-0.195816827,1.566850946,12.88220982,0.000171116,-0.00716268,0.085172339,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro II,,NOx,,0.06,1,12,42,-0.020575306,0.832620353,3.423011638,0.63808692,-0.000494791,0.022023171,-0.004483006,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.06,0,12,86,-7.50324E-06,0.002762831,1.529507289,-4.634371708,0.000531309,0.005160217,0.010367466,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.06,0.5,12,86,-3.13919E-06,0.000941738,1.662203727,-5.341863397,0.000576165,0.005108609,0.023012306,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.06,1,12,86,0.000376355,-0.00056499,4.135908551,1.324494037,0.0022949,-0.012437226,0.428624282,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.04,0,12,86,1.6471E-05,-0.005878304,0.636638757,4.654305332,1.87485E-05,0.004453781,0.043575734,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.04,0.5,12,86,3.56405E-05,-0.010642069,0.921727061,4.87346066,2.52093E-05,0.004986912,0.066179123,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.04,1,12,86,-0.000576802,0.042838747,4.491538591,-3.415044184,0.00088601,0.016308919,0.177014023,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.02,0,12,86,0.000283536,-0.011281436,2.261645905,10.48072571,0.000109133,0.009748896,0.122342019,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.02,0.5,12,86,-0.00088843,0.086405938,6.17879047,10.28569493,0.000358094,0.031636934,0.213911381,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,-0.02,1,12,86,6.11004E-05,-0.023267882,1.700766294,-12.15813242,-7.39655E-05,0.007096009,-0.041875884,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0,0,12,86,0.001074663,0.044437873,3.347151086,14.02786076,0.000184946,0.015147522,0.143543315,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0,0.5,12,86,-0.000237932,0.06262958,6.511919554,25.42998122,-9.25096E-05,0.023624725,0.277189764,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0,1,12,86,0.001774007,0.400434544,8.938205543,14.95906062,0.000605484,0.038214894,0.240410737,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.02,0,12,86,0.001191772,0.148751068,2.847436975,19.8377757,0.00013195,0.018320785,0.118485956,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.02,0.5,12,86,0.004410249,0.929844925,3.36782379,-26.65467086,0.000621155,0.063018046,-0.270329157,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.02,1,12,82,-0.000267821,0.042097758,2.592375676,5.022476301,-2.54536E-05,0.004556197,0.078338576,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.04,0,12,86,0.009502514,1.884503959,8.98946736,38.83168951,0.001118994,0.135032771,-0.112549326,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.04,0.5,12,76,0.014894898,0.699077002,6.524254623,9.680324771,0.000947585,0.031775372,0.107208585,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.04,1,12,58,0.099761228,0.444998128,-15.45335098,-7.362752716,0.004653435,-0.028219378,-0.227926377,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.06,0,12,84,-0.000150505,0.225774036,11.16752779,24.04897677,-7.21147E-05,0.023790036,0.347316865,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.06,0.5,12,57,0.00921595,-0.261546259,1.375703743,17.22829186,0.000397132,-0.013454998,0.133040143,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro III,,NOx,,0.06,1,12,43,-0.00306615,0.155516473,-0.023737458,-7.860299071,-9.9702E-05,0.005731482,-0.037670424,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.06,0,12,86,4.98881E-05,-0.010299499,0.538358404,5.45195006,0.000199836,0.004593098,0.149064751,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.06,0.5,12,85,-0.000513991,0.010109613,2.925186105,-0.016442487,0.002838395,-0.004930258,0.503447401,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.06,1,12,86,-0.000512885,0.010003197,2.984216318,0.116896228,0.00279153,-0.005578012,0.554500683,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.04,0,12,86,-0.000590313,0.029256656,2.611776043,-2.398326096,0.000860386,0.031482489,0.050690671,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.04,0.5,12,86,-0.000602764,0.024646582,2.710331789,-1.873152755,0.000820902,0.022778423,0.18577344,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.04,1,12,86,-0.000670535,0.024911031,3.260673218,-1.768717275,0.000948893,0.017825811,0.316720804,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.02,0,12,86,0.000237396,-0.009482843,1.830095414,6.0268564,0.00015269,0.012966953,0.166952779,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.02,0.5,12,86,2.51638E-05,-0.011543725,0.886825365,-6.450070187,-7.31546E-05,0.007070794,-0.043172563,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,-0.02,1,12,86,3.65872E-05,-0.012449093,0.860591355,-4.790358191,-5.31397E-05,0.005027442,-0.010799354,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0,0,12,86,9.39522E-05,0.04424854,3.700876845,17.42105312,-9.57536E-05,0.029521947,0.30455183,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0,0.5,12,86,0.001315012,0.048060639,7.063044765,13.45172695,0.000243917,0.025879836,0.508402377,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0,1,12,86,-0.000393383,0.021468787,1.312520714,-10.79583621,-0.000107727,0.010230443,-0.05642151,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.02,0,12,86,8.69515E-06,0.014613605,0.846334595,12.10942354,-8.61715E-08,0.002030993,0.156077563,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.02,0.5,12,86,-0.001697831,0.15345092,0.180474344,-16.25648506,-0.00020164,0.020464088,-0.187088108,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.02,1,12,83,0.000920091,0.633635331,16.30807176,15.19704742,0.000282057,0.055233328,0.724279684,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.04,0,12,86,0.010181135,1.524371488,0.42939719,-34.90136628,0.001358305,0.150536116,-0.748780758,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.04,0.5,12,75,-0.000622661,-0.020142739,6.617695671,28.75410432,-6.3903E-05,0.000764516,0.455314333,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.04,1,12,60,0.014392331,-0.23894194,9.751560975,18.4080068,0.000879654,-0.015263163,0.499712371,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.06,0,12,86,0.002651608,1.333179278,31.71153692,22.56977965,0.00052893,0.112871807,1.598688129,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.06,0.5,12,59,-0.002544734,1.06714886,36.96467111,45.6081512,-0.000339795,0.086975825,1.245173795,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,SCR,NOx,,0.06,1,12,43,-0.006609646,0.294612184,0.357629401,2.201073691,-0.000277404,0.013075747,-0.013811732,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.06,0,12,86,4.98881E-05,-0.010299499,0.538358404,5.45195006,0.000199836,0.004593098,0.149064751,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.06,0.5,12,85,-0.000513991,0.010109613,2.925186105,-0.016442487,0.002838395,-0.004930258,0.503447401,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.06,1,12,86,-0.000512885,0.010003197,2.984216318,0.116896228,0.00279153,-0.005578012,0.554500683,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.04,0,12,86,-0.000590313,0.029256656,2.611776043,-2.398326096,0.000860386,0.031482489,0.050690671,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.04,0.5,12,86,-0.000602764,0.024646582,2.710331789,-1.873152755,0.000820902,0.022778423,0.18577344,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.04,1,12,86,-0.000670535,0.024911031,3.260673218,-1.768717275,0.000948893,0.017825811,0.316720804,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.02,0,12,86,0.000237396,-0.009482843,1.830095414,6.0268564,0.00015269,0.012966953,0.166952779,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.02,0.5,12,86,2.51638E-05,-0.011543725,0.886825365,-6.450070187,-7.31546E-05,0.007070794,-0.043172563,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,-0.02,1,12,86,3.65872E-05,-0.012449093,0.860591355,-4.790358191,-5.31397E-05,0.005027442,-0.010799354,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0,0,12,86,9.39522E-05,0.04424854,3.700876845,17.42105312,-9.57536E-05,0.029521947,0.30455183,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0,0.5,12,86,0.001315012,0.048060639,7.063044765,13.45172695,0.000243917,0.025879836,0.508402377,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0,1,12,86,-0.000393383,0.021468787,1.312520714,-10.79583621,-0.000107727,0.010230443,-0.05642151,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.02,0,12,86,8.69515E-06,0.014613605,0.846334595,12.10942354,-8.61715E-08,0.002030993,0.156077563,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.02,0.5,12,86,-0.001697831,0.15345092,0.180474344,-16.25648506,-0.00020164,0.020464088,-0.187088108,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.02,1,12,83,0.000920091,0.633635331,16.30807176,15.19704742,0.000282057,0.055233328,0.724279684,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.04,0,12,86,0.010181135,1.524371488,0.42939719,-34.90136628,0.001358305,0.150536116,-0.748780758,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.04,0.5,12,75,-0.000622661,-0.020142739,6.617695671,28.75410432,-6.3903E-05,0.000764516,0.455314333,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.04,1,12,60,0.014392331,-0.23894194,9.751560975,18.4080068,0.000879654,-0.015263163,0.499712371,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.06,0,12,86,0.002651608,1.333179278,31.71153692,22.56977965,0.00052893,0.112871807,1.598688129,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.06,0.5,12,59,-0.002544734,1.06714886,36.96467111,45.6081512,-0.000339795,0.086975825,1.245173795,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro IV,EGR,NOx,,0.06,1,12,43,-0.006609646,0.294612184,0.357629401,2.201073691,-0.000277404,0.013075747,-0.013811732,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.06,0,5,75,-0.000521859,0.04743384,-0.524842622,3.142399063,0.000549747,-0.007474991,0.040073765,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.06,0.5,5,80,-0.000531911,0.049220604,-0.523622433,3.001965929,0.000618616,-0.008315397,0.041697172,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.06,1,5,80,-0.000566383,0.053300573,-0.522738681,2.9876088,0.000698986,-0.009057535,0.043971895,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.04,0,5,85,-0.004054363,0.394672163,-2.43110509,4.976838721,0.002896294,-0.019696012,0.045160949,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.04,0.5,5,85,-0.005916832,0.577380014,-3.466562002,7.113612635,0.004029252,-0.027425871,0.066328834,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.04,1,5,85,-0.007136109,0.714660643,-4.135578465,8.310965821,0.004700108,-0.031186138,0.076707059,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.02,0,5,85,-8.34182E-06,0.880107087,-4.258275592,7.991442945,0.005904896,-0.02836291,0.059661093,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.02,0.5,5,85,-0.00453123,1.057961889,-4.213010478,6.356634192,0.00516727,-0.01503747,0.028018484,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,-0.02,1,5,85,-0.001995247,0.391981621,-1.348072465,2.004859182,0.001663075,-0.003150662,0.008221726,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0,0,5,85,-0.000290969,0.008399409,1.866728895,3.364503816,-5.63867E-05,0.008594624,0.043600368,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0,0.5,5,85,-0.009607322,1.195492202,-0.296784811,2.001287302,0.003505342,0.018043809,-2.36114E-12,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0,1,5,85,-0.003100358,0.42959961,-1.450948984,2.339214128,0.001716905,-0.004735481,0.011473212,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.02,0,5,85,0.000158925,-0.018379712,0.630561155,3.270393821,9.70746E-06,0.000209683,0.034004992,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.02,0.5,5,85,0.000653514,-0.033133528,1.190797637,2.199757755,0.000135736,0.001255678,0.029381744,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.02,1,5,80,0.004253229,-0.052983424,2.988330949,2.265516139,0.001201781,0.00034543,0.05019849,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.04,0,5,85,0.000356232,-0.019466831,0.475101431,2.994265421,7.3209E-05,-0.000862448,0.02896832,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.04,0.5,5,75,0.005807342,-0.129851004,4.104335828,-0.095163547,0.001035964,0.005331972,0.035328401,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.04,1,5,60,0.011392142,-0.14511601,3.047093627,-0.22432735,0.001688553,-0.001301066,0.027363931,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.06,0,5,85,0.001304246,-0.049767153,1.396124995,1.927052309,0.000217732,0.001273588,0.02729515,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.06,0.5,5,60,0.010296915,-0.158392363,3.326987861,-1.199510541,0.001404214,0.001477765,0.020122753,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,SCR,NOx,,0.06,1,5,45,0.057004027,-0.686469716,8.782679566,-1.285429186,0.00559066,-0.002099631,0.050293356,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.06,0,5,85,-0.00071001,0.068526446,-0.332419972,2.96953515,0.001131542,-0.010040393,0.060408953,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.06,0.5,5,85,-0.000740695,0.074502867,-0.44664158,3.397378799,0.001316455,-0.013070867,0.07211747,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.06,1,5,85,-0.000657956,0.068301865,-0.408378926,3.077456207,0.001269944,-0.012837838,0.068623109,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.04,0,5,85,-0.003475386,0.347339543,-1.997171964,3.844232021,0.003593052,-0.022984182,0.050167749,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.04,0.5,5,85,-0.003751651,0.369293757,-2.099040174,4.220306394,0.00379857,-0.02460668,0.058089102,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.04,1,5,85,-0.004069981,0.404252689,-2.242704716,4.513631855,0.004070055,-0.026006726,0.062880395,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.02,0,5,85,-0.001722526,0.643427365,-3.367979872,6.3738987,0.006418098,-0.035612244,0.075261922,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.02,0.5,5,85,-0.003237025,0.613500609,-2.925950219,5.049102787,0.005141849,-0.024130712,0.049712257,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,-0.02,1,5,85,-0.0040301,0.690438617,-2.736833467,4.549154096,0.005162216,-0.018242815,0.042427842,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0,0,5,85,0.007575702,0.185509672,1.867236373,14.36280214,0.003528683,-0.010944187,0.251149707,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0,0.5,5,85,0.01317221,0.614241167,-2.625588367,6.871383397,0.006247098,-0.028208688,0.083255611,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0,1,5,85,0.021242157,1.205413417,-3.868514904,5.894141437,0.009418153,-0.022462636,0.044918936,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.02,0,5,85,0.00846458,0.092788785,6.330921082,10.12271853,0.001746761,0.027379609,0.219710284,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.02,0.5,5,85,0.044845976,0.510847012,8.161756498,27.61435247,0.007635759,0.003592528,0.489388528,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.02,1,5,80,-0.001843614,0.154850438,3.435972942,-1.353665738,-0.000256378,0.027538506,0.012906282,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.04,0,5,85,0.009032952,0.139477624,8.252952808,9.102016343,0.001095248,0.042415844,0.211012407,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.04,0.5,5,75,-0.001815594,0.270004109,3.629771262,-2.037008484,-0.000147496,0.033192032,-9.35926E-12,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.04,1,5,60,-0.001347176,0.380449436,4.051408927,0.441311036,3.72945E-05,0.032790411,0.026540772,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.06,0,5,85,-0.004008074,0.313195088,5.211459651,-2.687087223,-0.000527184,0.049753453,-2.88531E-11,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.06,0.5,5,60,-0.002641373,0.571515494,4.696925972,-1.657666113,3.35213E-05,0.04567917,-1.51484E-14,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro V,EGR,NOx,,0.06,1,5,45,0.000203921,-0.019873234,0.647264945,4.072894468,7.98E-06,-0.000899005,0.04253829,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,0,5,75,-0.003622249,0.246662132,2.248474983,-0.882118335,0.002693233,0.053776518,2.67737E-12,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,0.5,5,80,-5.5489E-05,0.003653825,0.038327112,2.61463595,0.000106674,-0.001043287,0.072769852,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.06,1,5,85,-0.007703434,0.826375527,-4.19710541,2.016066794,0.016754449,-0.079476133,-1.29454E-12,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,0,5,85,-0.000115704,0.013271688,-0.127189843,3.460814764,0.000178495,-0.003316096,0.076938607,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,0.5,12,85,-0.000569138,0.118560381,-1.386330989,2.285289114,0.002130935,-0.028532317,0.046361163,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.04,1,11,85,-0.002417532,0.350788566,-2.792058304,-2.613494827,0.006401438,-0.061024158,-0.072108889,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,0,5,85,0.000727927,0.189265891,-1.789230106,4.174285124,0.003646455,-0.033125949,0.075587672,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,0.5,5,85,-0.000479258,0.13805575,-1.953528085,7.862551847,0.002555874,-0.03369415,0.138881758,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,-0.02,1,5,85,0.000382445,0.076791137,-0.852184411,3.046504858,0.003384491,-0.028603943,0.079653297,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,0,0,5,85,-0.000727738,0.084387894,-0.659223671,1.901808283,0.001992879,-0.014722854,0.036337295,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,0,0.5,5,85,-0.001470139,0.230051914,-2.143001231,8.014392209,0.010027035,-0.069736242,0.175779863,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,0,1,5,85,-0.000515433,0.142404611,-1.336440804,4.885628036,0.008462762,-0.053277237,0.118794211,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,0.02,0,5,85,-0.00020184,0.062257867,-0.461367653,2.369841551,0.003271175,-0.01953781,0.052731339,0,0
Heavy Duty Trucks,Diesel,Rigid >32 t,Euro VI A/B/C,DPF+SCR,NOx,,0.02,0.5,5,85,0.000196094,0.137683389,-1.305074022,4.94598949,0.008892317,-0.052333425,0.115608113,0,0
